reference_id,name_or_id,original_smiles,canonical_smiles,parent_smiles,IC50_IKr,IC50_INa,IC50_ICaL,ic50_source,risk_label,risk_label_source,assay_context,reference,record_version
mol_b0f0a563efe8badf,,FC(F)(F)c1ccc(cc1)-n1ccc(CN2CCC(CC(=O)NC(c3ccccc3)c3ccccn3)CC2)c1,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ccccn1,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccccc1)c1ccccn1,2300.0,,,IKr,,,,,
mol_b0f23447056c786e,,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc12,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21,COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21,7600.0,,,IKr,,,,,
mol_b0f23502e58da44e,,COc1ccc(CCN(C)CCN2CCN(C2=O)c2cccc(Cl)c2)cc1OC,COc1ccc(CCN(C)CCN2CCN(c3cccc(Cl)c3)C2=O)cc1OC,COc1ccc(CCN(C)CCN2CCN(c3cccc(Cl)c3)C2=O)cc1OC,2511.89,,,IKr,,,,,
mol_b0fdbff82ce5ccb9,,CC(C)c1ccc(S(=O)(=O)Nc2ccc([C@@]34C[C@@H]3CN(C)C4)cc2)cc1,CC(C)c1ccc(S(=O)(=O)Nc2ccc([C@@]34C[C@@H]3CN(C)C4)cc2)cc1,CC(C)c1ccc(S(=O)(=O)Nc2ccc([C@@]34C[C@@H]3CN(C)C4)cc2)cc1,1584.89,,,IKr,,,,,
mol_b1058167ddcaf924,,CCn1cc([C@@]2(c3nn(CC)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,CCn1cc([C@@]2(c3nn(CC)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,CCn1cc([C@@]2(c3nn(CC)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1,7700.0,,,IKr,,,,,
mol_b10835e6ac5c4c64,,Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,Cc1cc(-c2ccc3c(c2)-c2nnc(Nc4cccc(Cl)c4)n2CCO3)ccn1,428.0,,,IKr,,,,,
mol_b109845ad742db9c,,CN(Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)nc1C1CC1)C(C)(C)C,CN(Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)nc1C1CC1)C(C)(C)C,CN(Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)nc1C1CC1)C(C)(C)C,,7500.0,,INa,,,,,
mol_b10b919fdc5e0c45,,Cl.N[C@H](C(=O)N1CC[C@H](F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,Cl.N[C@H](C(=O)N1CC[C@H](F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,Cl.N[C@H](C(=O)N1CC[C@H](F)C1)C1CCC(NS(=O)(=O)c2ccc(F)cc2F)CC1,49000.0,,,IKr,,,,,
mol_b10d3cc6e1139634,,CCS(=O)(=O)N1CC(CC#N)(C1)n1cc(cn1)-c1c(Cl)cnc2[nH]ccc12,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3c(Cl)cnc4[nH]ccc34)cn2)C1,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3c(Cl)cnc4[nH]ccc34)cn2)C1,30000.0,,,IKr,,,,,
mol_b10e5a8608dabd3e,,CN(C)c1nnc2ccc(-c3ccc(OC(F)(F)F)cc3)cn12,CN(C)c1nnc2ccc(-c3ccc(OC(F)(F)F)cc3)cn12,CN(C)c1nnc2ccc(-c3ccc(OC(F)(F)F)cc3)cn12,,7541.0,,INa,,,,,
mol_b115edf1f6d84c00,,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3)C2)n1C,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3)C2)n1C,Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@H]3c3ccc(F)cc3)C2)n1C,602.78,,,IKr,,,,,
mol_b1189894142740ab,,COc1ccc2nccc(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1,COc1ccc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,COc1ccc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,930.0,,,IKr,,,,,
mol_b119a018809978b1,,CCCCCCCN(CC)CCCCCc1ccc(Cl)cc1,CCCCCCCN(CC)CCCCCc1ccc(Cl)cc1,CCCCCCCN(CC)CCCCCc1ccc(Cl)cc1,123.0,,,IKr,,,,,
mol_b11b49878537aae9,,CN(C)C(=O)Cn1ccc2ncc(cc12)-c1cccc(n1)C(F)(F)F,CN(C)C(=O)Cn1ccc2ncc(-c3cccc(C(F)(F)F)n3)cc21,CN(C)C(=O)Cn1ccc2ncc(-c3cccc(C(F)(F)F)n3)cc21,10000.0,,,IKr,,,,,
mol_b11eb048bd7ce68e,,Clc1ccc(CCO[C@@H]2CCCC[C@H]2N2CCOCC2)cc1Cl,Clc1ccc(CCO[C@@H]2CCCC[C@H]2N2CCOCC2)cc1Cl,Clc1ccc(CCO[C@@H]2CCCC[C@H]2N2CCOCC2)cc1Cl,,15000.0,,INa,,,,,
mol_b127ed44b2cb2116,,CC(C)(C)c1cc(C(=O)N2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(C(=O)N2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(C(=O)N2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(C(C)(C)C)c1O,250.0,,,IKr,,,,,
mol_b1293d83e7250525,,C[C@H]1OC(=O)[C@]2(C(N)=O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccnc4C#N)cn3)[C@H]12,C[C@H]1OC(=O)[C@]2(C(N)=O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccnc4C#N)cn3)[C@H]12,C[C@H]1OC(=O)[C@]2(C(N)=O)CC(F)(F)[C@@H](C)[C@H](/C=C/c3ccc(-c4cccnc4C#N)cn3)[C@H]12,60000.0,,,IKr,,,,,
mol_b12c9fecfc6d4682,,Cc1cc(cnc1NC(=O)c1cc(NC(=O)C2COCCO2)ccc1Cl)C#Cc1cccc(F)c1,Cc1cc(C#Cc2cccc(F)c2)cnc1NC(=O)c1cc(NC(=O)C2COCCO2)ccc1Cl,Cc1cc(C#Cc2cccc(F)c2)cnc1NC(=O)c1cc(NC(=O)C2COCCO2)ccc1Cl,174.0,,,IKr,,,,,
mol_b130eda82f94ebe0,,C#Cc1cnc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)cc1NC,C#Cc1cnc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)cc1NC,C#Cc1cnc(Nc2cnc(C#N)c(O[C@H](C)CN(C)C)n2)cc1NC,8000.0,,,IKr,,,,,
mol_b13229e0c4e3019f,,CN1C(=O)[C@H](NC(=O)CCC2CCCCC2)N=C(c2ccccc2)c2ccccc21,CN1C(=O)[C@H](NC(=O)CCC2CCCCC2)N=C(c2ccccc2)c2ccccc21,CN1C(=O)[C@H](NC(=O)CCC2CCCCC2)N=C(c2ccccc2)c2ccccc21,1000.0,,,IKr,,,,,
mol_b1348b3b071b7f19,,FC(F)(F)c1ccc(NC(=O)CC2CNC2)nc1,O=C(CC1CNC1)Nc1ccc(C(F)(F)F)cn1,O=C(CC1CNC1)Nc1ccc(C(F)(F)F)cn1,,,10000.0,ICaL,,,,,
mol_b1427d286e926bb5,,CCS(=O)(=O)n1c2CCN(Cc2c2cc(ccc12)C(=O)N1CCC(C)CC1)C1CCOCC1,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,3100.0,,,IKr,,,,,
mol_b1479c8f9a9860c5,,[NH3+][C@H]1Cn2c(C[C@@H]1c1cc(F)c(F)cc1F)nc1cc(ccc21)C(F)(F)F,[NH3+][C@H]1Cn2c(nc3cc(C(F)(F)F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F,[NH3+][C@H]1Cn2c(nc3cc(C(F)(F)F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F,7500.0,,,IKr,,,,,
mol_b149917c2dda1c9d,,COCC(C)(F)CN1[C@H](C)Cc2c(ccc3[nH]ncc23)[C@H]1c1ccc(NC2CN(CCCF)C2)cc1OC,COCC(C)(F)CN1[C@H](c2ccc(NC3CN(CCCF)C3)cc2OC)c2ccc3[nH]ncc3c2C[C@H]1C,COCC(C)(F)CN1[C@H](c2ccc(NC3CN(CCCF)C3)cc2OC)c2ccc3[nH]ncc3c2C[C@H]1C,6.9,,,IKr,,,,,
mol_b150b21ba08775c5,,COc1ccc(-c2ccccc2N2CCN(C[C@@H](O)COc3ccc(-c4cn5ccccc5n4)cc3)CC2)cc1,COc1ccc(-c2ccccc2N2CCN(C[C@@H](O)COc3ccc(-c4cn5ccccc5n4)cc3)CC2)cc1,COc1ccc(-c2ccccc2N2CCN(C[C@@H](O)COc3ccc(-c4cn5ccccc5n4)cc3)CC2)cc1,1907.0,,,IKr,,,,,
mol_b15107de320c6995,,C[C@H]1C[C@@H](CC[C@H]1NN1CC[C@@]2([C@H]1CCc1cc(ccc21)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1)C(O)=O,C[C@H]1C[C@H](C(=O)O)CC[C@H]1NN1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,C[C@H]1C[C@H](C(=O)O)CC[C@H]1NN1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,30000.0,,,IKr,,,,,
mol_b152e4d057f7b2dc,,O=C(Nc1ccc(-c2nnc(NCCCCN3CCCCC3)o2)cc1)c1ccccc1,O=C(Nc1ccc(-c2nnc(NCCCCN3CCCCC3)o2)cc1)c1ccccc1,O=C(Nc1ccc(-c2nnc(NCCCCN3CCCCC3)o2)cc1)c1ccccc1,19952.62,,,IKr,,,,,
mol_b1538aa75fa9d4a5,,COc1ccc(Cl)cc1-c1nccc2cc(ccc12)S(=O)(=O)Nc1ncns1,COc1ccc(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ncns3)ccc12,COc1ccc(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3ncns3)ccc12,,30000.0,,INa,,,,,
mol_b157c9f6ccdbb118,,O=C(COCCc1cnn[nH]1)N1Cc2cnc(NC3Cc4ccccc4C3)nc2C1,O=C(COCCc1cnn[nH]1)N1Cc2cnc(NC3Cc4ccccc4C3)nc2C1,O=C(COCCc1cnn[nH]1)N1Cc2cnc(NC3Cc4ccccc4C3)nc2C1,6690.0,,,IKr,,,,,
mol_b15b914b6e221a27,,CN1c2cnc(N[C@H]3CC[C@H](O)CC3)cc2Oc2ccccc2C1=O,CN1C(=O)c2ccccc2Oc2cc(N[C@H]3CC[C@H](O)CC3)ncc21,CN1C(=O)c2ccccc2Oc2cc(N[C@H]3CC[C@H](O)CC3)ncc21,10000.0,,,IKr,,,,,
mol_b160bc89e831f06a,,Cn1c2ncc(cc2n(CC(=O)N2CCC2)c1=O)-c1cc(cs1)C(F)F,Cn1c(=O)n(CC(=O)N2CCC2)c2cc(-c3cc(C(F)F)cs3)cnc21,Cn1c(=O)n(CC(=O)N2CCC2)c2cc(-c3cc(C(F)F)cs3)cnc21,10000.0,,,IKr,,,,,
mol_b161d2d446c5275d,,CC(C)COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,CC(C)COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,CC(C)COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,23000.0,,,IKr,,,,,
mol_b163043ff9a51c4c,,CC(C)Oc1cccc(C=C2SC(O)=NC2=O)c1N1CCC[C@@H](N)C1,CC(C)Oc1cccc(C=C2SC(O)=NC2=O)c1N1CCC[C@@H](N)C1,CC(C)Oc1cccc(C=C2SC(O)=NC2=O)c1N1CCC[C@@H](N)C1,30000.0,,,IKr,,,,,
mol_b16780cad853f8bb,,CCOC(=O)C1=C(C)NC(C)=C(C1c1ccc(OCCN2CCCCCC2)c(Br)c1)C(=O)OCC,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OCCN2CCCCCC2)c(Br)c1,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OCCN2CCCCCC2)c(Br)c1,,,1500.0,ICaL,,,,,
mol_b175a928202328d9,,COc1ccc(cn1)[C@]1(O)CC[C@@H](CC1)N1CC[C@H](C1)NC(=O)CNC(=O)c1cccc(c1)C(F)(F)F,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,30.0,,,IKr,,,,,
mol_b176b40134f31857,,Cc1cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)nc(-n2nccn2)n1,Cc1cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)nc(-n2nccn2)n1,Cc1cc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)nc(-n2nccn2)n1,44000.0,,,IKr,,,,,
mol_b177ec8c01808719,,COC(=O)CC1OC2(CCN(CCc3ccccc3)CC2)CN(C1=O)c1ccccc1,COC(=O)CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,COC(=O)CC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,200.0,,,IKr,,,,,
mol_b17cd461d616272c,,Cc1cc(-c2cnc(OCC34CCC(N)(CC3)CC4)c(C)c2)c2cnn(C)c2n1,Cc1cc(-c2cnc(OCC34CCC(N)(CC3)CC4)c(C)c2)c2cnn(C)c2n1,Cc1cc(-c2cnc(OCC34CCC(N)(CC3)CC4)c(C)c2)c2cnn(C)c2n1,3400.0,,,IKr,,,,,
mol_b17df00ab1e6b455,,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1.Cl.Cl,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1.Cl.Cl,CC(C)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1.Cl.Cl,18700.0,,,IKr,,,,,
mol_b17fcf90127f6ad0,,Cc1ccc(cc1)S(=O)(=O)N1Cc2ccc(\C=C\C(=O)NO)cc2C1,Cc1ccc(S(=O)(=O)N2Cc3ccc(/C=C/C(=O)NO)cc3C2)cc1,Cc1ccc(S(=O)(=O)N2Cc3ccc(/C=C/C(=O)NO)cc3C2)cc1,30000.0,,,IKr,,,,,
mol_b181224a0190b52e,,CCC(=O)N(CC1(CCOCC1)N1CCN(CCOCC(C)C)CC1)c1cccc(n1)C(F)(F)F,CCC(=O)N(CC1(N2CCN(CCOCC(C)C)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,CCC(=O)N(CC1(N2CCN(CCOCC(C)C)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,9500.0,,,IKr,,,,,
mol_b18224451e9d6670,,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,4500.0,,INa,,,,,
mol_b1825d7a03af6c46,,C[C@@H](N1C[C@H](COc2cc(F)c(cc2C2CC2)C(=O)NS(C)(=O)=O)CC[C@H]1C)c1cc(Cl)cc(Cl)c1,C[C@@H]1CC[C@@H](COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CN1[C@H](C)c1cc(Cl)cc(Cl)c1,C[C@@H]1CC[C@@H](COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CN1[C@H](C)c1cc(Cl)cc(Cl)c1,,8.4,,INa,,,,,
mol_b183455d10b47592,,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,1905.46,,,IKr,,,,,
mol_b1847f6feea9f971,,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,CNC(=O)[C@H](C)Cn1cnc2ccc(-c3cnc(OC)c(NS(=O)(=O)c4ccc(F)cc4Cl)c3)cc2c1=O,27500.0,,,IKr,,,,,
mol_b18ec6fc9ff3c654,,CCc1nnc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)o1,CCc1nnc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)o1,CCc1nnc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)o1,4300.0,,,IKr,,,,,
mol_b191b8547138739f,,CCC(=O)NCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O.O=C(O)C(F)(F)F,CCC(=O)NCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O.O=C(O)C(F)(F)F,CCC(=O)NCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O.O=C(O)C(F)(F)F,199.53,,,IKr,,,,,
mol_b19491d69fe8a24c,,CO[C@@H](C)c1c(NC(=O)Nc2cnc(c(Cl)c2)-n2nccn2)cnc2cc(Cl)nn12,CO[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,CO[C@@H](C)c1c(NC(=O)Nc2cnc(-n3nccn3)c(Cl)c2)cnc2cc(Cl)nn12,30000.0,,,IKr,,,,,
mol_b196327293117789,,COc1ccc(-c2ccc3ncnc(-c4cncc(C(=O)N5CCN(C)CC5)c4)c3c2)cn1,COc1ccc(-c2ccc3ncnc(-c4cncc(C(=O)N5CCN(C)CC5)c4)c3c2)cn1,COc1ccc(-c2ccc3ncnc(-c4cncc(C(=O)N5CCN(C)CC5)c4)c3c2)cn1,26000.0,,,IKr,,,,,
mol_b19d621cad7ad8b3,,Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)o1,Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)o1,Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)N4CCC[C@H]4C#N)C3)cc2)o1,165000.0,,,IKr,,,,,
mol_b1a1429acbb2f482,,Cc1cccc(NC(=O)c2ccc(o2)-c2ccc(OC(F)(F)F)cc2)c1,Cc1cccc(NC(=O)c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)c1,Cc1cccc(NC(=O)c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)c1,30000.0,,,IKr,,,,,
mol_b1ad85a90284ba60,,COc1ccccc1N1CCN(C[C@@H](O)COc2ccc(C(F)(F)F)cc2)CC1,COc1ccccc1N1CCN(C[C@@H](O)COc2ccc(C(F)(F)F)cc2)CC1,COc1ccccc1N1CCN(C[C@@H](O)COc2ccc(C(F)(F)F)cc2)CC1,3950.0,,,IKr,,,,,
mol_b1c14472b1b71943,,C[C@H](N1CCC(COc2cc(F)c(cc2Cl)C(=O)NS(=O)(=O)C2CC2)CC1)c1cc(Cl)cc(Cl)c1,C[C@@H](c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc2Cl)CC1,C[C@@H](c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc2Cl)CC1,,17.0,,INa,,,,,
mol_b1c60f3289f88418,,CN[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,CN[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,CN[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,5270.0,,,IKr,,,,,
mol_b1da99bfe9c7034b,,CCCCCCCCO\C(O)=C1\C(C(C(=O)OCC)=C(C)N=C1C)c1cccc(c1)[N+]([O-])=O,CCCCCCCCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,CCCCCCCCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,,,0.01,ICaL,,,,,
mol_b1dc8160d38ef14d,,O=S(=O)(Nc1ccccn1)c1c(F)cc(NCc2c(F)cccc2CN2CCC2)cc1F,O=S(=O)(Nc1ccccn1)c1c(F)cc(NCc2c(F)cccc2CN2CCC2)cc1F,O=S(=O)(Nc1ccccn1)c1c(F)cc(NCc2c(F)cccc2CN2CCC2)cc1F,,30000.0,,INa,,,,,
mol_b1de2d5fdb5b3c6b,,CN1C(=O)COc2cc3CCN(CCCSc4nnc(-c5ocnc5C)n4C)CCc3cc12,Cc1ncoc1-c1nnc(SCCCN2CCc3cc4c(cc3CC2)N(C)C(=O)CO4)n1C,Cc1ncoc1-c1nnc(SCCCN2CCc3cc4c(cc3CC2)N(C)C(=O)CO4)n1C,25118.86,,,IKr,,,,,
mol_b1e3f5fff2f975f3,,COc1cc(Cl)ccc1-c1ncnc2cc(ccc12)S(=O)(=O)Nc1ncns1,COc1cc(Cl)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ncns3)ccc12,COc1cc(Cl)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ncns3)ccc12,,30000.0,,INa,,,,,
mol_b1e5fcdf8b3de9a3,,O=S(=O)(Nc1cscn1)c1cc(Cl)c(N[C@H]2C[C@H](N3CCC3)c3ccccc32)cc1F,O=S(=O)(Nc1cscn1)c1cc(Cl)c(N[C@H]2C[C@H](N3CCC3)c3ccccc32)cc1F,O=S(=O)(Nc1cscn1)c1cc(Cl)c(N[C@H]2C[C@H](N3CCC3)c3ccccc32)cc1F,,30000.0,,INa,,,,,
