smiles,IC50_nM
COc1cc(/C=C/c2nc3ccccc3[nH]2)ccc1-n1cnc(C)c1,680.0
COc1cc(/C=C/c2nc3ccccc3c(=O)n2-c2ccccc2)ccc1-n1cnc(C)c1,990.0
COc1cc(/C=C/c2nc3ccccc3c(=O)n2C)ccc1-n1cnc(C)c1,310.0
COc1cc(/C=C/c2nc3sc4c(c3c(=O)[nH]2)CCC4)ccc1-n1cnc(C)c1,4730.0
COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,1200.0
COc1cc(/C=C2\CCCN3C2=NOC3(C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,740.0
COc1cc(/C=C2\CCCN3C2=NOC[C@@H]3c2cc(F)c(F)c(F)c2)ccc1-n1cnc(C)c1,1000.0
COc1cc(/C=C2\CCCN3C2=NO[C@H](c2cc(F)c(F)c(F)c2)[C@@H]3C)ccc1-n1cnc(C)c1,1607.0
COc1cc(/C=C2\CCCN3C2=NO[C@H](c2cc(F)cc(F)c2)[C@@H]3C)ccc1-n1cnc(C)c1,2007.0
COc1cc(/C=C2\CCCN3C2=NO[C@]3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1,3300.0
COc1cc(C#N)c2ccc(=O)n(CCN3CCC(CC3)NCc3cnc(C)c(c3)C#N)c2c1,2500.0
COc1cc(C#N)c2ccc(=O)n(CCN3CCC(NCc4cnc(C)c(C#N)c4)CC3)c2c1,2500.0
COc1cc(C(=O)N2CCC(CNC(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(OC)c1OC,750.0
COc1cc(C(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,2700.0
COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)N2CC[C@H](c3ccccc3)C2)ccc1CN,14000.0
COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)NCC(c2ccccc2)c2ccccc2)ccc1CN,2400.0
COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)N[C@@H]2C[C@H]2c2ccccc2)ccc1CN,22000.0
COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)N[C@H]2CCCC[C@@H]2c2ccccc2)ccc1CN,12000.0
COc1cc(C(=O)NC2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ncc1C#N,43700.0
COc1cc(C(=O)NCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(OC)c1OC,100.0
COc1cc(C(=O)NCCN2CCCC2)ccc1CN1CCC(NC(=O)c2cc(=O)c3ccc(F)cc3o2)CC1,6600.0
COc1cc(C(=O)NCCN2CCCC2)ccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(C(F)(F)F)c1,25118.86
COc1cc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)ccc1N,251.19
COc1cc(C(C)(C)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,1200.0
COc1cc(C(C)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,1100.0
COc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,9900.0
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c(OC)cn1,1700.0
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)c(OC)nc1OC,2700.0
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC,3600.0
COc1cc(C(O)(CCn2ccnc2)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2OC)cc(OC)n1,11000.0
COc1cc(C(O)(CCn2ccnc2)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cc(OC)n1,5800.0
COc1cc(C(O)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,2200.0
COc1cc(C(O)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ncc1C#N,6400.0
COc1cc(C(O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,1700.0
COc1cc(C(O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)nc(C)c1C#N,5700.0
COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCN(CC(F)(F)F)CC2)c2ccccc12,21300.0
COc1cc(C)c2ncc(F)c(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1,2.9
COc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,2.9
COc1cc(C)c2nccc(CCC34CCC(CC3)(CO4)NCc3ccc4OCC(=O)Nc4n3)c2n1,5.2
COc1cc(C)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.22
COc1cc(C)ccc1-c1cnc2sc(nn12)N1CCC(O)(CN)CC1,30000.0
COc1cc(C)nc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)c1,1700.0
COc1cc(C)nc(Nc2cc(N[C@@H]3CS(=O)(=O)CC[C@@H]3N)cnc2C(N)=O)c1,30000.0
COc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)ccn1,2200.0
COc1cc(C2=CC3=NOC[C@H](c4cc(F)c(F)c(F)c4)N3CCC2)ccc1-n1cnc(C)c1,2608.0
COc1cc(C2=CC3=NO[C@H](c4cc(F)c(F)c(F)c4)CN3CCC2)ccc1-n1cnc(C)c1,3352.0
COc1cc(C2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,12000.0
COc1cc(C2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,9100.0
COc1cc(C=Cc2nc3cc(Br)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,10000.0
COc1cc(C=Cc2nc3cc(Cl)ccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,10000.0
COc1cc(C=Cc2nc3cc(ccc3c(=O)[nH]2)C(F)(F)F)ccc1-n1cnc(C)c1,870.0
COc1cc(C=Cc2nc3cc(ccc3c(=O)[nH]2)S(C)(=O)=O)ccc1-n1cnc(C)c1,10000.0
COc1cc(C=Cc2nc3ccc(F)cc3c(=O)[nH]2)ccc1-n1cnc(C)c1,10000.0
COc1cc(C=Cc2nc3ccccc3c(=O)[nH]2)ccc1-n1cnc(C)c1,10000.0
COc1cc(C=Cc2nc3sc(C)c(C)c3c(=O)[nH]2)ccc1-n1cnc(C)c1,10000.0
COc1cc(C=Cc2nc3sc4CCCc4c3c(=O)[nH]2)ccc1-n1cnc(C)c1,4730.0
COc1cc(C=Cc2nc3scc(C)c3c(=O)[nH]2)ccc1-n1cnc(C)c1,10000.0
COc1cc(CC(=O)N2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1-n1cnnn1,8200.0
COc1cc(CC(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,8800.0
COc1cc(CC(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(n1)-c1cnc2ccccn12,8800.0
COc1cc(CC(=O)Nc2cc(nc(n2)-c2ccc(C)o2)-n2nc(C)cc2C)cc(OC)c1,3000.0
COc1cc(CC(C)N2CCN(CCc3ccc4C(=O)OCc4c3C)CC2)ccc1C#N,1300.0
COc1cc(CC(C)N2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,1300.0
COc1cc(CCC(C)(C)N2Cc3cc4OCOc4cc3C2)ccc1OCCO,130.0
COc1cc(CCC(C)(C)N2Cc3cc4c(cc3C2)OCO4)ccc1OCCO,130.0
COc1cc(CCC(C)(C)N2Cc3ccc(F)cc3C2)ccc1OC(=O)N(C)C,4400.0
COc1cc(CCC(C)(C)N2Cc3ccc(F)cc3C2)ccc1OCCO,220.0
COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)N(C)CCN(C)C)c3C2)ccc1O,10000.0
COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)N(C)CCO)c3C2)ccc1O,33000.0
COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)N4CCN(C(C)=O)CC4)c3C2)ccc1O,10000.0
COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)N4CCN(C)CC4)c3C2)ccc1O,52000.0
COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)N4CCN(CC4)C(C)=O)c3C2)ccc1O,10000.0
COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)N4CCNCC4)c3C2)ccc1O,76000.0
COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)N4CCOCC4)c3C2)ccc1O,7400.0
COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)NCCN(C)C)c3C2)ccc1O,110000.0
COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)NCCO)c3C2)ccc1O,11000.0
COc1cc(CCC(C)(C)N2Cc3cccc(F)c3C2)ccc1O,2800.0
COc1cc(CCC(C)(C)N2Cc3cccc(F)c3C2)ccc1OC(=O)N(C)C,6100.0
COc1cc(CCC(C)(C)N2Cc3cccc(F)c3C2)ccc1OCCO,99.0
COc1cc(CCC(C)(C)N2Cc3cccc(S(C)(=O)=O)c3C2)ccc1O,20000.0
COc1cc(CCC(C)(C)N2Cc3cccc(c3C2)S(C)(=O)=O)ccc1O,20000.0
COc1cc(CCC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)c2nc(OC)ccc2n1,4.21
COc1cc(CCN2CCN(CC(C)c3ccc4C(=O)OCc4c3C)CC2)ccc1C#N,2800.0
COc1cc(CCN2CCN(CC(C)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,2800.0
COc1cc(CCN2CCN(CC(F)c3ccc4C(=O)OCc4c3C)CC2)ccc1C#N,2400.0
COc1cc(CCN2CCN(CC(F)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,2400.0
COc1cc(CCN2CCN(CC(O)c3ccc4C(=O)OCc4c3C)CC2)ccc1C#N,9000.0
COc1cc(CCN2CCN(CC(O)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,9000.0
COc1cc(CCN2CCN(CC(OC)c3ccc4c(c3C)COC4=O)CC2)ccc1C#N,9000.0
COc1cc(CCN2CCN(CCc3ccc4C(=O)OCc4c3)CC2)ccc1C#N,1600.0
COc1cc(CCN2CCN(CCc3ccc4C(=O)OCc4c3C)CC2)ccc1C#N,2100.0
COc1cc(CCN2CCN(CCc3ccc4c(c3)COC4=O)CC2)ccc1C#N,1600.0
COc1cc(CCN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc1C#N,2100.0
COc1cc(CCNc2nc(C#Cc3ccccc3)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)ccc1O,5390.0
COc1cc(CCNc2nc(nc3n(cnc23)[C@@H]2[C@H]3C[C@H]3[C@@H](O)[C@H]2O)C#Cc2ccccc2)ccc1O,5390.0
COc1cc(CC[C@@H](C)N2Cc3cc4OCOc4cc3C2)ccc1O,980.0
COc1cc(CC[C@@H](C)N2Cc3cc4OCOc4cc3C2)ccc1OCCO,3200.0
COc1cc(CC[C@@H](C)N2Cc3cc4c(cc3C2)OCO4)ccc1O,980.0
COc1cc(CC[C@@H](C)N2Cc3cc4c(cc3C2)OCO4)ccc1OCCO,3200.0
COc1cc(CC[C@@H](C)N2Cc3ccc(C(F)(F)F)cc3C2)ccc1O,710.0
COc1cc(CC[C@@H](C)N2Cc3ccc(Cl)cc3C2)ccc1O,430.0
COc1cc(CC[C@@H](C)N2Cc3ccc(F)cc3C2)ccc1O,2400.0
COc1cc(CC[C@@H](C)N2Cc3ccc(F)cc3C2)ccc1OCCO,4700.0
COc1cc(CC[C@@H](C)N2Cc3ccc(S(C)(=O)=O)cc3C2)ccc1O,43000.0
COc1cc(CC[C@@H](C)N2Cc3ccc(cc3C2)C(F)(F)F)ccc1O,710.0
COc1cc(CC[C@@H](C)N2Cc3cccc(F)c3C2)ccc1O,7000.0
COc1cc(CC[C@@H](C)N2Cc3cccc(F)c3C2)ccc1OCCO,1200.0
COc1cc(CC[C@@H](C)N2Cc3cccc(S(C)(=O)=O)c3C2)ccc1O,26000.0
COc1cc(CC[C@@H](C)N2Cc3cccc(c3C2)S(C)(=O)=O)ccc1O,26000.0
COc1cc(CN2CCC(CNCCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(OC)c1OC,100.0
COc1cc(CN2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(OC)c1OC,1150.0
COc1cc(CN2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,9900.0
COc1cc(CN2CCOCC2)ccc1Nc1ncc(Cl)c(n1)-c1cnc2ccccn12,9900.0
COc1cc(CNC(=O)c2ccc3nc(N)sc3c2)cc(OC)c1OC,25000.0
COc1cc(CNCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(OC)c1OC,40.0
COc1cc(CNCCN(C)C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,25000.0
COc1cc(CO)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,25000.0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,239883.29
COc1cc(Cl)c(cc1O)-c1nc(SCC(=O)N(C)C)nc2[nH]cc(C#N)c12,30000.0
COc1cc(Cl)c(cc1OC)-c1nc(SCC(=O)N(C)C)nc2[nH]cc(C#N)c12,30000.0
COc1cc(Cl)nc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,10700.0
COc1cc(Cl)nc(OCCCN)c1-c1cc(Nc2cnc(cn2)C#N)n[nH]1,10700.0
COc1cc(F)c(NCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,2600.0
COc1cc(F)c(NCCNCCCF)cc1[C@H]1N(CC(F)(F)F)[C@H](C)Cc2c1[nH]c1ccccc21,2600.0
COc1cc(F)c(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)(F)F,3600.0
COc1cc(F)c(OCCNCCCF)cc1[C@H]1N(CC(F)(F)F)[C@H](C)Cc2c1[nH]c1ccccc21,3600.0
COc1cc(F)c(O[C@H]2CC[C@@](C)(C(=O)O)CC2)cc1C(=O)N[C@H]1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)Nc1ccc(F)c(S(F)(F)(F)(F)F)c1,33000.0
COc1cc(F)c(cc1-c1ccc(cc1CN1[C@@H](C)[C@H](OC1=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(C)C,30000.0
COc1cc(F)c(cc1F)-c1c(O)cc(nc1-c1ccc(C#N)c(F)c1)N1CCC(N)CC1,30000.0
COc1cc(F)c2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2c1,113000.0
COc1cc(F)cc(-c2cncc(-c3nc4cc(C)ccc4[nH]3)c2N2CCC(N)CC2)c1,8300.0
COc1cc(F)cc(-c2cncc(-c3nc4cc(F)ccc4[nH]3)c2N2CCC(N)CC2)c1,7500.0
COc1cc(F)cc(c1)-c1cncc(-c2nc3cc(C)ccc3[nH]2)c1N1CCC(N)CC1,8300.0
COc1cc(F)cc(c1)-c1cncc(-c2nc3cc(F)ccc3[nH]2)c1N1CCC(N)CC1,7500.0
COc1cc(F)cc2c1nnc1c2c(-c2ccncc2C)nn1C,17300.0
COc1cc(F)cc2c3c(nn(C)c3nnc12)-c1ccncc1C,17300.0
COc1cc(F)ccc1-c1cc(CNC2CCCC2)ccn1,3850.0
COc1cc(F)ccc1-c1cccc(CNC2CCCC2)c1,2150.0
COc1cc(F)ccc1-c1cccc(CNC2CCCC2)n1,6230.0
COc1cc(F)ccc1-c1cnc2sc(N3CCC(C)(N)CC3)nn12,2400.0
COc1cc(F)ccc1-c1cnc2sc(N3CCC(N)(CO)C3)nn12,28300.0
COc1cc(F)ccc1-c1cnc2sc(N3CCC(N)(CO)CC3)nn12,17700.0
COc1cc(F)ccc1-c1cnc2sc(N3CCC(O)(CN)C3)nn12,17800.0
COc1cc(F)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,18500.0
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@H](N)[C@@H](F)C3)nn12,8800.0
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@H](N)[C@H](O)C3)nn12,21300.0
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@H](O)[C@@H](N)C3)nn12,14400.0
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@H](O)[C@@H](N)C3)nn12,28500.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CC(O)(CN)C1,30000.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CCC(C)(N)CC1,2400.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CCC(N)(CO)C1,29150.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CCC(N)(CO)CC1,17700.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CCC(O)(CN)C1,17800.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CCC(O)(CN)CC1,18500.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CC[C@@H](N)[C@@H](F)C1,8800.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CC[C@@H](N)[C@@H](O)C1,30000.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CC[C@@H](N)[C@H](O)C1,25650.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CC[C@@H](O)[C@@H](N)C1,14400.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CC[C@@](C)(N)[C@H](O)C1,30000.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1CC[C@H](O)[C@@H](N)C1,29250.0
COc1cc(F)ccc1-c1cnc2sc(nn12)N1C[C@H](N)[C@H](O)C1,30000.0
COc1cc(F)ccc1-c1cncc(C2CCCN2)c1,8620.0
COc1cc(F)ccc1-c1cncc(CNC(=O)C2CCC2)c1,18600.0
COc1cc(F)ccc1-c1cncc(CNC(=O)c2ccccc2)c1,18800.0
COc1cc(F)ccc1-c1cncc(CNC(=O)c2ccccn2)c1,27000.0
COc1cc(F)ccc1-c1cncc(CNC(=O)c2cnccn2)c1,7110.0
COc1cc(F)ccc1-c1cncc(CNC(C)C)c1,6670.0
COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,1890.0
COc1cc(F)ccc1-c1cncc(CNC2CCCC2)n1,16000.0
COc1cc(F)ccc1-c1cncc(CNC2CCCCC2)c1,2180.0
COc1cc(F)ccc1-c1cncc(CNCC2CC2)n1,1890.0
COc1cc(F)ccc1-c1cncc(NC2CCCOC2)c1,9400.0
COc1cc(F)ccc1-c1cncc(NCc2ccccc2)c1,5200.0
COc1cc(F)ccc1-c1cncc(c1)C1CCCN1,8620.0
COc1cc(F)ccc1-c1nc(Nc2ccc3c(N4CCOCC4)c(C(C)=O)c(=O)oc3c2)ncc1F,10080.0
COc1cc(F)ccc1-n1cc(Cn2ccnc2C)nn1,1180.0
COc1cc(F)ccc1-n1cc(Cn2ccnc2C2CC2)nn1,3320.0
COc1cc(N(C)C2CN(CCCF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC1(F)CC1,2000.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(C#N)c(n1)-c1cn(C)c2ccccc12,4300.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(C)c(n1)-c1cn(C)c2ccccc12,15600.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1c[nH]c2ccccc12,14800.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cn(C)c2ccccc12,7400.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cnn2ccccc12,6700.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1c[nH]c2ccccc12,17500.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,8385.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn2CCCc3cccc1c23,8460.0
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,6.5
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC.O,40.0
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,602.56
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,150.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CC2CCN(C(=O)CC(C)C)CC2)C[C@H]1OC,10000.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CC2CCN(C(=O)NC(C)C)CC2)C[C@H]1OC,7551.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CC2CCN(C(=S)C(C)C)CC2)C[C@H]1OC,1132.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCC(=O)N2CCC(Cc3ccccc3)CC2)C[C@H]1OC,3701.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,190.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCn2cccc2)C[C@H]1OC,6835.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCn2ccnc2)C[C@H]1OC,7261.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCn2cncn2)C[C@H]1OC,7711.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(-c5cc(=O)[nH][nH]5)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,17000.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(-c5ccn[nH]5)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,2000.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C#N)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,370.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)N(C)C)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,8900.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)c(C)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,23000.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)c(Cl)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,5700.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,6400.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4)nc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,46000.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,13000.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)nc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,7100.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4F)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,54000.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)s4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,12000.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(N)=O)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,650.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc5[nH]ncc5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,4700.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc5cn[nH]c5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,720.0
COc1cc(N2C(=O)N(c3ccc(-c4ccc5nc[nH]c5c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,15000.0
COc1cc(N2C(=O)N(c3ccc(-c4cccc(C(=O)O)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,7000.0
COc1cc(N2C(=O)N(c3ccc(-c4ccccc4C(=O)O)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,2400.0
COc1cc(N2C(=O)N(c3ccc(-c4csc(C(=O)O)c4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,8000.0
COc1cc(N2CC(C2)N(C)C)c(NC(=O)C=C)cc1Nc1ncc(Cl)c(n1)-c1cnn2ccccc12,4000.0
COc1cc(N2CC3CN(CCO)CC(C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,1500.0
COc1cc(N2CC3CNCC(C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,5300.0
COc1cc(N2CC3COCC(C2)N3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,10000.0
COc1cc(N2CC=C(Oc3ccc(-c4ccccc4)cc3)C2=O)ccc1OCCN1CC(O)C1,700000.0
COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CCC[C@@H]1CO,17000.0
COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CCC[C@H]1CO,8300.0
COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CCOCC1,80000.0
COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CC[C@H](F)C1,3700.0
COc1cc(N2CC=C(Oc3ccc(C4CC4)cc3)C2=O)ccc1OCCN1CC[C@H](O)C1,6700.0
COc1cc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)ccn1,3800.0
COc1cc(N2CCC3CN(CCCSc4nnc(-c5cnccn5)n4C)CC32)ccc1F,398.11
COc1cc(N2CCCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,11000.0
COc1cc(N2CCN(C(=O)CN)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,16000.0
COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,14000.0
COc1cc(N2CCN(C(=O)Cn3nc(C(F)(F)F)c(Cl)c3C)CC2)ccc1Cl,16000.0
COc1cc(N2CCN(C(=O)N(C)C)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,16000.0
COc1cc(N2CCN(C(=O)[C@@H](C)N)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,14000.0
